Date/Time,3m Temp,5m Temp,7m Temp,Surface PAR,Air Temp,Wind Speed,Wind Direction
7/15/19 12:03,23.53,21.01,18.88,857,25.2,3,307
7/15/19 12:18,23.57,20.89,18.77,804,25.5,2,306
7/15/19 12:33,23.53,20.64,17.52,1221,26.4,1.9,336
7/15/19 12:48,23.49,20.39,17.36,1188,26.1,3.6,317
7/15/19 13:03,23.51,21.37,17.8,1118,26.5,2.5,306
7/15/19 13:18,23.49,21.22,17.66,703,26.4,3.8,309
7/15/19 13:33,23.4,20.91,17.69,648,26.3,5.4,310
7/15/19 13:48,23.4,21.09,17.74,681,26.7,2.6,317
7/15/19 14:03,23.47,20.99,18.18,804,26.3,3.8,318
7/15/19 14:18,23.55,21.64,18.1,857,26.5,2.6,312
7/15/19 14:33,23.5,21.56,17.68,278,27,3,309
7/15/19 14:48,23.52,20.27,17.18,443,26.9,3,309
7/15/19 15:03,23.52,21.54,16.66,341,26.8,4.6,318
7/15/19 15:18,23.54,21.95,17.07,386,27.1,3.3,309
7/15/19 15:33,23.51,23.05,17.67,420,27.2,1.5,305
7/15/19 15:48,23.54,22.68,17.32,257,27.6,1.7,354
7/15/19 16:03,23.75,23,17.2,169,26.9,2.4,324
7/15/19 16:18,23.67,22.73,17.83,229,27,3.7,309
7/15/19 16:33,23.66,22.82,18.28,169,27.2,2.5,308
7/15/19 16:48,23.69,22.76,18.46,138,27.4,2.9,310
7/15/19 17:03,23.68,22.5,18.58,118,27.5,3,309
7/15/19 17:18,23.73,22.92,18.75,117,27.5,2.8,311
7/15/19 17:33,23.78,21.83,18.93,121,27.8,1.5,337
7/15/19 17:48,23.61,20.41,18.83,115,27.8,1.3,318
7/15/19 18:03,23.77,20.94,18.82,100,27.7,1.8,319
7/15/19 18:18,23.96,21.28,18.91,81,27.6,2.9,319
7/15/19 18:33,23.85,21.4,18.83,91,27.4,2.3,318
7/15/19 18:48,23.81,21.5,18.86,52,27,2.1,315
7/15/19 19:03,23.93,21.66,18.78,43,26.6,1.3,314
7/15/19 19:18,23.92,21.63,18.37,39,26.7,0.4,311
7/15/19 19:33,23.85,21.63,18.81,27,26.7,0.3,310
7/15/19 19:48,23.77,21.86,18.74,12,25.1,0.8,289
7/15/19 20:03,23.76,21.91,19.01,8,24.6,0.6,331
7/15/19 20:18,23.63,21.96,19.04,8,24,0.8,315
7/15/19 20:33,23.64,22.1,19.37,5,23.7,0.8,299
7/15/19 20:48,23.6,22.23,19.38,5,23.6,0.6,331
7/15/19 21:03,23.64,22.53,19.52,5,23.4,1,299
7/15/19 21:18,23.69,22.83,19.61,5,22.8,1.2,232
7/15/19 21:33,23.72,22.97,19.37,6,22.5,0,0
7/15/19 21:48,23.7,22.76,19.46,6,22.3,0,0
7/15/19 22:03,23.75,22.71,19.78,6,22.3,0.5,304
7/15/19 22:18,23.81,22.87,19.81,5,21.7,0.4,0
7/15/19 22:33,23.79,23.21,19.73,9,22.5,1.3,317
7/15/19 22:48,23.75,23.53,19.91,6,22.5,1.5,310
7/15/19 23:03,23.72,23.55,19.79,5,22.6,1.4,310
7/15/19 23:18,23.72,23.55,19.64,6,22.2,0.7,319
7/15/19 23:33,23.69,23.55,19.68,8,22.4,2,319
7/15/19 23:48,23.68,23.56,19.8,5,22.2,1.3,319
7/16/19 0:03,23.68,23.56,19.19,8,22.1,1.2,302
7/16/19 0:18,23.66,23.56,19.08,8,22,0.5,344
7/16/19 0:33,23.66,23.56,19.56,6,21.6,0,23
7/16/19 0:48,23.66,23.48,19.92,6,21,0.6,209
7/16/19 1:03,23.65,23.46,19.74,5,20.8,0.5,185
7/16/19 1:18,23.62,23.41,19.94,8,20.8,0.7,224
7/16/19 1:33,23.63,23.35,20,8,20.7,0.3,110
7/16/19 1:48,23.6,23.16,20.33,5,20,0.4,158
7/16/19 2:03,23.61,23.46,20.34,6,19.8,0.5,127
7/16/19 2:18,23.62,23.43,20.36,3,19.7,0,0
7/16/19 2:33,23.62,23.43,20.3,3,19.7,1,226
7/16/19 2:48,23.63,23.42,20.39,3,19.5,0,0
7/16/19 3:03,23.61,23.43,20.48,3,19,0.6,250
7/16/19 3:18,23.59,23.44,20.56,6,18.9,1.1,220
7/16/19 3:33,23.59,23.45,20.45,3,18.6,0.5,234
7/16/19 3:48,23.59,23.44,20.42,1,18.3,0.6,224
7/16/19 4:03,23.58,23.42,19.93,5,18.3,0,0
7/16/19 4:18,23.58,23.4,18.7,3,18.1,0.4,245
7/16/19 4:33,23.57,23.39,18.7,5,18.2,0.5,265
7/16/19 4:48,23.54,23.39,18.73,5,18.2,0.3,250
7/16/19 5:03,23.57,23.38,18.79,8,18.1,0.7,301
7/16/19 5:18,23.53,23.38,18.81,19,17.9,0,0
7/16/19 5:33,23.53,23.36,18.96,28,17.7,0.5,119
7/16/19 5:48,23.42,23.34,18.99,42,17.7,0.3,218
7/16/19 6:03,23.41,23.34,19.13,55,18,0,0
7/16/19 6:18,23.38,23.29,19.13,84,17.9,0.9,225
7/16/19 6:33,23.38,23.29,18.93,105,18.2,0,227
7/16/19 6:48,23.38,23.28,19.29,129,18.4,0.8,229
7/16/19 7:03,23.39,23.25,19.4,175,19.4,0.7,224
7/16/19 7:18,23.39,23.26,19.5,204,21.2,0,0
7/16/19 7:33,23.39,23.3,19.46,361,22.4,0.4,292
7/16/19 7:48,23.4,23.31,19.53,431,23.5,0.3,235
7/16/19 8:03,23.4,23.32,19.36,280,22.7,0.8,300
7/16/19 8:18,23.47,23.33,19.39,349,25.4,0.4,246
7/16/19 8:33,23.51,23.34,19.51,362,26.4,0.5,218
7/16/19 8:48,23.52,23.33,19.48,311,26.8,0.5,257
7/16/19 9:03,23.55,23.34,19.46,462,27.3,0.9,222
7/16/19 9:18,23.56,23.34,19.42,328,28.2,0.4,232
7/16/19 9:33,23.58,23.35,19.31,381,27.8,0.9,226
7/16/19 9:48,23.64,23.38,18.9,527,27.6,0.7,221
7/16/19 10:03,23.63,23.35,18.96,474,29.3,0.7,233
7/16/19 10:18,23.64,23.34,19.35,602,28.4,1,199
7/16/19 10:33,23.64,23.34,19.24,451,27.6,1.4,227
7/16/19 10:48,23.63,23.34,19.23,226,29.4,1,222
7/16/19 11:03,23.63,23.31,19.17,884,28.5,1.1,223
7/16/19 11:18,23.65,23.33,19.12,896,28.6,1.3,264
7/16/19 11:33,23.65,23.35,19.28,790,27.5,2.3,219
7/16/19 11:48,23.68,23.35,18.92,1261,28.6,1.5,233
7/16/19 12:03,23.77,23.37,19.47,1473,27.9,1.4,222
7/16/19 12:18,23.84,23.39,19.39,699,28.2,1.3,240
7/16/19 12:33,23.84,23.35,19.09,932,27.8,2.2,225
7/16/19 12:48,23.85,23.38,19.52,902,29.6,0.9,232
7/16/19 13:03,23.92,23.36,19.28,1969,28.1,1,235
7/16/19 13:18,24.03,23.35,19.5,1636,28.7,1.5,226
7/16/19 13:33,24.07,23.32,19.51,646,29.7,1,256
7/16/19 13:48,24.17,23.36,19.35,953,29.7,1.2,278
7/16/19 14:03,24.18,23.38,19.09,792,29.8,1.1,230
7/16/19 14:18,24.2,23.4,19.16,938,30.6,2,227
7/16/19 14:33,24.31,23.53,18.87,1028,29.7,1,262
7/16/19 14:48,24.35,23.77,19.27,618,29.8,1.3,230
7/16/19 15:03,24.33,23.9,19.23,572,28.3,1.9,215
7/16/19 15:18,24.52,23.98,19.14,401,29.5,0.9,240
7/16/19 15:33,24.54,24.08,19.43,195,29.6,1.3,254
7/16/19 15:48,24.67,24.17,18.94,228,29.3,1.1,255
7/16/19 16:03,24.72,24.26,18.88,229,28.6,1.5,227
7/16/19 16:18,24.66,24.34,18.89,244,28.5,0.8,249
7/16/19 16:33,24.65,24.36,18.47,205,28.9,1.4,239
7/16/19 16:48,24.76,24.4,18.47,246,28,2.2,225
7/16/19 17:03,24.69,24.39,18.57,169,27.5,2,218
7/16/19 17:18,24.8,24.36,18.23,111,27.2,2,219
7/16/19 17:33,24.71,24.32,18.39,142,26.6,2,224
7/16/19 17:48,24.77,24.31,18.3,96,26.3,1.8,198
7/16/19 18:03,24.69,24.29,18.6,58,25.8,1.7,219
7/16/19 18:18,24.71,24.28,18.26,103,25.3,1.7,209
7/16/19 18:33,24.77,24.26,18.67,73,25.2,1.7,164
7/16/19 18:48,24.67,24.28,18.88,54,25.3,2.4,221
7/16/19 19:03,24.75,24.32,18.81,28,24.8,1.1,222
7/16/19 19:18,24.66,24.3,18.76,39,24.7,0.9,225
7/16/19 19:33,24.73,24.32,18.86,33,24.3,1.6,222
7/16/19 19:48,24.69,24.28,18.87,21,24.4,1.9,220
7/16/19 20:03,24.69,24.29,18.93,12,24,1.3,198
7/16/19 20:18,24.67,24.31,17.97,6,23.6,1.3,207
7/16/19 20:33,24.77,24.33,18.24,8,23.3,0.6,147
7/16/19 20:48,24.73,24.3,18.28,8,23.1,0.9,135
7/16/19 21:03,24.74,24.34,17.89,6,22.9,0.8,151
7/16/19 21:18,24.76,24.39,18.2,8,22.7,1.7,218
7/16/19 21:33,24.73,24.35,18.25,6,22.5,1.5,216
7/16/19 21:48,24.73,24.32,18.13,6,22.4,1.4,218
7/16/19 22:03,24.73,24.24,17.91,6,22.1,2.3,227
7/16/19 22:18,24.69,24.23,18.1,8,22.1,1.5,227
7/16/19 22:33,24.73,24.23,18.01,9,22.5,0.7,221
7/16/19 22:48,24.74,23.95,18.05,6,22.7,0.7,266
7/16/19 23:03,24.65,23.94,18.28,9,22.7,0.7,268
7/16/19 23:18,24.66,23.96,18.25,8,22.7,1.5,224
7/16/19 23:33,24.58,23.96,18.08,6,22.5,0.8,223
7/16/19 23:48,24.62,23.99,18.07,6,22.6,1.1,229
7/17/19 0:03,24.66,24.05,18.19,8,22.7,1.4,223
7/17/19 0:18,24.58,24.22,18.14,6,23,1.3,221
7/17/19 0:33,24.61,24.28,18.17,6,22.9,1.7,222
7/17/19 0:48,24.62,24.31,18.26,5,22.9,0.8,260
7/17/19 1:03,24.6,24.29,18.47,6,23,0.6,269
7/17/19 1:18,24.58,24.29,18.43,5,22.9,0.6,243
7/17/19 1:33,24.57,24.31,18.51,6,22.9,0.4,245
7/17/19 1:48,24.57,24.32,18.52,5,23,0.8,265
7/17/19 2:03,24.56,24.29,18.6,3,22.9,0.6,262
7/17/19 2:18,24.53,24.27,18.62,3,22.9,1.2,216
7/17/19 2:33,24.54,24.25,18.54,5,22.7,0.3,276
7/17/19 2:48,24.5,24.24,18.26,3,22.7,0.3,0
7/17/19 3:03,24.51,24.26,18.24,3,22.6,0.3,0
7/17/19 3:18,24.48,24.25,18.06,5,22.6,0.4,77
7/17/19 3:33,24.48,24.28,18.17,3,22.4,0.3,0
7/17/19 3:48,24.43,24.27,18.52,5,22.2,0,0
7/17/19 4:03,24.46,24.37,18.45,3,22.2,0.7,244
7/17/19 4:18,24.45,24.34,18.4,5,22.3,0,0
7/17/19 4:33,24.44,24.34,18.46,3,22.5,1,225
7/17/19 4:48,24.43,24.33,18.42,3,22.1,0.4,215
7/17/19 5:03,24.43,24.36,18.43,5,22.1,0.3,37
7/17/19 5:18,24.43,24.33,18.15,14,22.4,0.9,195
7/17/19 5:33,24.43,24.3,18.38,23,22,0.9,216
7/17/19 5:48,24.44,24.27,18.27,28,21.9,0.4,207
7/17/19 6:03,24.44,24.2,18.43,69,22,0.7,227
7/17/19 6:18,24.44,24.13,18.41,36,22.3,0,248
7/17/19 6:33,24.4,24.08,18.48,30,22.8,0,0
7/17/19 6:48,24.39,24.05,18.46,61,22.5,0.5,114
7/17/19 7:03,24.33,24.05,18.51,45,22.7,0.7,194
7/17/19 7:18,24.22,24.05,18.52,120,22.5,0.9,211
7/17/19 7:33,24.21,24.05,18.53,123,23.2,0.5,300
7/17/19 7:48,24.19,24.05,18.49,102,23.3,0.5,167
7/17/19 8:03,24.11,23.99,18.6,112,24.1,0,282
7/17/19 8:18,24.1,23.98,18.69,139,24.1,0,221
7/17/19 8:33,24.1,23.98,18.69,93,24.2,0.8,234
7/17/19 8:48,24.1,23.97,18.58,81,23.4,1.1,225
7/17/19 9:03,24.1,23.98,18.75,60,23.3,0.9,201
7/17/19 9:18,24.11,23.99,18.67,67,23.3,0.5,232
7/17/19 9:33,24.13,24,18.53,66,23.2,0.5,0
7/17/19 9:48,24.25,24.01,18.64,58,22.9,0.3,279
7/17/19 10:03,24.29,24.01,18.49,81,23,0,0
7/17/19 10:18,24.29,24.02,18.46,91,22.6,0.8,253
7/17/19 10:33,24.31,24.02,18.51,257,22.6,1.1,223
7/17/19 10:48,24.33,24.02,18.52,160,22.9,0.3,221
7/17/19 11:03,24.34,24.03,18.56,551,23.2,0,0
7/17/19 11:18,24.35,24.02,18.62,385,24.2,0.5,349
7/17/19 11:33,24.38,24,18.65,304,25.7,0.7,292
7/17/19 11:48,24.39,23.88,18.61,407,26,0.4,248
7/17/19 12:03,24.4,23.63,18.67,190,26.3,0.5,274
7/17/19 12:18,24.4,23.27,18.8,482,25.4,0.7,251
7/17/19 12:33,24.39,23.26,18.94,242,25.5,0.7,258
7/17/19 12:48,24.39,23.17,19.14,383,25.6,0.3,247
7/17/19 13:03,24.4,23.26,19.38,624,25.4,1.4,214
7/17/19 13:18,24.38,23.23,19.37,567,25.7,1.3,226
7/17/19 13:33,24.39,23.28,19.59,485,26.3,0.8,243
7/17/19 13:48,24.38,23.33,19.71,350,26.1,1.3,244
7/17/19 14:03,24.38,23.36,19.66,304,27.4,0.9,265
7/17/19 14:18,24.39,23.43,19.94,313,28.1,0.5,242
7/17/19 14:33,24.4,23.47,19.94,721,27.6,1.7,315
7/17/19 14:48,24.4,23.44,19.9,730,28.5,0.7,241
7/17/19 15:03,24.41,23.47,19.76,1013,29.5,0.7,254
7/17/19 15:18,24.41,23.56,19.61,385,29.8,0.8,275
7/17/19 15:33,24.41,23.31,19.72,298,29.3,1.5,300
7/17/19 15:48,24.44,23.44,19.78,260,29.5,0.6,228
7/17/19 16:03,24.46,23.3,19.42,253,29,0.8,267
7/17/19 16:18,24.49,23.61,19.12,215,29.8,0.5,0
7/17/19 16:33,24.53,23.08,19.43,213,29.3,0.9,269
7/17/19 16:48,24.56,22.95,19.67,142,28.7,1.3,318
7/17/19 17:03,24.58,22.68,19.78,88,28.9,0,0
7/17/19 17:18,24.57,22.76,19.88,109,28.8,0.5,241
7/17/19 17:33,24.55,22.68,19.81,99,28.4,0.4,0
7/17/19 17:48,24.54,22.69,20.03,132,27.8,0.7,253
7/17/19 18:03,24.5,22.77,19.73,96,28.2,0.6,253
7/17/19 18:18,24.45,22.77,19.53,102,28.3,0.6,232
7/17/19 18:33,24.46,22.86,19.63,49,28,0.7,236
7/17/19 18:48,24.42,22.73,19.59,33,27.8,0.6,254
7/17/19 19:03,24.4,22.81,20.1,21,27.5,0.6,251
7/17/19 19:18,24.43,22.72,19.43,15,26.5,1.4,308
7/17/19 19:33,24.4,22.76,19.39,16,25.1,1.1,252
7/17/19 19:48,24.4,22.83,19.28,12,23.6,0.6,259
7/17/19 20:03,24.37,23.05,19.57,12,23,0.8,267
7/17/19 20:18,24.38,23.18,19.79,6,23.1,0.8,248
7/17/19 20:33,24.37,23.29,19.76,3,23.1,0.4,226
7/17/19 20:48,24.33,23.41,19.25,6,23,0.6,260
7/17/19 21:03,24.33,23.44,19.06,6,23.3,0.7,298
7/17/19 21:18,24.34,23.54,18.96,3,22.8,1.5,108
7/17/19 21:33,24.32,23.38,19.1,6,22.2,0,193
7/17/19 21:48,24.32,23.09,19.26,6,22,0.5,185
7/17/19 22:03,24.33,23.13,19.36,6,21.9,0,0
7/17/19 22:18,24.34,22.97,19.4,3,22,0.4,119
7/17/19 22:33,24.33,22.83,19.31,3,21.7,0,88
7/17/19 22:48,24.33,22.6,19.39,5,21.6,0.3,97
7/17/19 23:03,24.33,22.54,19.41,3,21.7,0,99
7/17/19 23:18,24.33,22.46,19.74,5,21.7,0.4,244
7/17/19 23:33,24.32,22.52,19.82,3,21.3,0.4,140
7/17/19 23:48,24.33,22.64,19.78,3,21,0.5,100
7/18/19 0:03,24.34,22.76,19.63,3,21.1,0.4,119
7/18/19 0:18,24.34,22.84,19.74,5,21.3,0,0
7/18/19 0:33,24.36,22.96,19.67,5,21.2,0,0
7/18/19 0:48,24.37,22.92,19.57,3,21.4,0.7,352
7/18/19 1:03,24.38,23.01,19.75,6,21.5,0.6,0
7/18/19 1:18,24.51,23.01,19.71,3,21.4,0.4,0
7/18/19 1:33,24.46,23.01,19.77,3,21.5,1.1,315
7/18/19 1:48,24.41,22.9,19.55,3,21.4,1.8,349
7/18/19 2:03,24.44,22.89,19.08,5,20.9,1.4,344
7/18/19 2:18,24.45,22.86,19.1,6,20.9,1.7,316
7/18/19 2:33,24.56,22.86,18.72,1,20.5,1.7,353
7/18/19 2:48,24.53,22.77,18.88,5,20.4,1.6,337
7/18/19 3:03,24.46,22.7,18.95,3,20.1,0.9,345
7/18/19 3:18,24.5,22.64,18.87,5,19.9,1.3,353
7/18/19 3:33,24.38,22.62,18.74,5,19.6,0.9,117
7/18/19 3:48,24.36,22.57,18.82,5,19.1,0.8,335
7/18/19 4:03,24.4,22.47,18.88,5,18.9,0.4,0
7/18/19 4:18,24.35,22.35,19.11,3,18.6,0.7,12
7/18/19 4:33,24.33,22.4,19.53,5,18.3,1.1,38
7/18/19 4:48,24.19,22.16,19.5,6,18,0.5,0
7/18/19 5:03,24.13,21.85,19.24,8,17.8,1.2,29
7/18/19 5:18,24.13,21.92,18.81,16,17.2,0,0
7/18/19 5:33,24.1,22.5,19.09,23,17,1,41
7/18/19 5:48,24,22.87,18.9,32,16.9,1.2,335
7/18/19 6:03,24.01,22.61,18.75,54,16.8,0.8,335
7/18/19 6:18,24.01,22.77,18.86,123,16.9,1.6,346
7/18/19 6:33,23.94,23.41,18.88,97,17.1,0.7,6
7/18/19 6:48,23.88,23.42,18.96,135,17.3,0.7,309
7/18/19 7:03,23.92,23.31,19.15,141,17.7,0.7,350
7/18/19 7:18,23.87,23.33,19.12,204,18.3,0.8,310
7/18/19 7:33,23.85,23.07,18.74,141,19.1,1.1,340
7/18/19 7:48,23.87,23.13,18.61,218,18.7,2.3,350
7/18/19 8:03,23.9,23.06,18.71,304,18.6,1.5,333
7/18/19 8:18,23.86,23.19,18.67,230,19.4,1.7,336
7/18/19 8:33,23.85,23.23,18.66,389,19.5,1,323
7/18/19 8:48,23.83,23.2,18.65,395,20.6,0.7,0
7/18/19 9:03,23.85,23.29,18.65,441,20.6,0.5,94
7/18/19 9:18,23.85,23.18,18.53,494,20.9,0,0
7/18/19 9:33,23.87,23.28,18.87,396,21,1.4,130
7/18/19 9:48,23.88,23.14,18.94,423,21.4,0.6,102
7/18/19 10:03,23.97,23.41,19.05,621,21.9,0.3,0
7/18/19 10:18,23.95,23.26,18.93,771,22.4,1.8,122
7/18/19 10:33,23.94,23.44,18.87,545,22.4,0.6,218
7/18/19 10:48,23.91,23.38,18.96,759,22.3,2.2,135
7/18/19 11:03,23.93,23.46,19.01,1166,22.1,0.6,153
7/18/19 11:18,23.93,23.48,19.24,790,23,1.2,222
7/18/19 11:33,23.93,23.54,19.06,1103,23.4,1.1,170
7/18/19 11:48,23.91,23.57,19.15,971,23.5,1.3,135
7/18/19 12:03,23.92,23.61,19.35,940,23.3,1.2,154
7/18/19 12:18,23.92,23.67,19.65,857,22.5,1.7,110
7/18/19 12:33,23.92,23.72,20.23,630,22.7,1.2,161
7/18/19 12:48,23.93,23.76,20.01,831,22.8,1.2,107
7/18/19 13:03,23.94,23.79,19.97,828,23,1.6,151
7/18/19 13:18,23.96,23.75,20.18,723,23.1,1.7,171
7/18/19 13:33,23.95,23.76,20.38,842,23.6,0.4,0
7/18/19 13:48,24,23.84,20.87,444,23.9,1.4,115
7/18/19 14:03,24.03,23.77,20.78,531,23.4,1.1,115
7/18/19 14:18,24.06,23.77,20.33,560,24.6,0.3,0
7/18/19 14:33,24.08,23.75,20.87,650,24.5,1.1,124
7/18/19 14:48,24.05,23.72,20.43,338,24.9,0.8,146
7/18/19 15:03,24.05,23.74,20.28,516,24.4,1.2,114
7/18/19 15:18,24.01,23.69,20.02,506,24.3,0.5,182
7/18/19 15:33,24.03,23.65,20.05,510,24.9,1.1,198
7/18/19 15:48,24.04,23.54,20.12,214,25,1.4,118
7/18/19 16:03,24.03,23.65,20.02,200,26.1,0,0
7/18/19 16:18,24.03,23.59,20.06,126,26.1,0.7,247
7/18/19 16:33,24.02,23.65,20.19,96,27,0.8,287
7/18/19 16:48,24.02,23.63,20.29,82,27.3,1.1,307
7/18/19 17:03,24.01,23.76,20.38,73,26.5,1.2,298
7/18/19 17:18,24,23.69,20.34,73,27.1,0.9,294
7/18/19 17:33,23.99,23.72,20.52,70,26.4,0.9,298
7/18/19 17:48,23.95,23.73,20.46,64,27.1,0.6,314
7/18/19 18:03,24.01,23.74,20.57,63,26.5,0.4,188
7/18/19 18:18,23.97,23.73,20.72,55,27.1,0.4,250
7/18/19 18:33,23.93,23.74,20.56,52,26.3,1.2,192
7/18/19 18:48,23.94,23.75,20.55,48,25.7,1.1,221
7/18/19 19:03,24.04,23.8,20.51,45,25.6,2.2,226
7/18/19 19:18,24.11,23.79,20.06,32,25.1,0.6,184
7/18/19 19:33,24.25,23.77,19.6,24,24.8,1.4,211
7/18/19 19:48,24.29,23.81,20.13,15,24.5,0.4,0
7/18/19 20:03,24.26,23.81,20.03,9,24,0.4,154
7/18/19 20:18,24.22,23.79,20.48,6,22.3,2.5,216
7/18/19 20:33,24.23,23.79,20.88,9,21.7,2,215
7/18/19 20:48,24.23,23.8,20.59,6,21.2,1.7,221
7/18/19 21:03,24.17,23.82,20.85,8,20.9,0.9,201
7/18/19 21:18,24.18,23.84,20.66,5,20.6,0.5,243
7/18/19 21:33,24.17,23.84,20.89,8,20.6,0.7,265
7/18/19 21:48,24.16,23.78,21.11,5,20.5,0.8,249
7/18/19 22:03,24.15,23.78,21.14,6,20.3,0.9,234
7/18/19 22:18,24.12,23.8,20.99,5,20.1,0.5,253
7/18/19 22:33,24.14,23.82,20.81,6,19.8,0.9,234
7/18/19 22:48,24.12,23.83,20.59,5,19.7,1.5,232
7/18/19 23:03,24.15,23.84,20.45,5,19.3,0.9,228
7/18/19 23:18,24.21,23.85,20.23,5,19.3,0.9,225
7/18/19 23:33,24.26,23.84,20.11,5,19,0.8,234
7/18/19 23:48,24.22,23.82,20.13,5,19,0.4,219
7/19/19 0:03,24.22,23.81,20.18,3,18.5,1.3,222
7/19/19 0:18,24.73,23.84,20.41,3,18.3,1.4,223
7/19/19 0:33,24.6,23.86,20.31,3,18.1,1.2,224
7/19/19 0:48,24.24,23.8,20.35,5,17.8,1.1,233
7/19/19 1:03,24.5,23.88,20.37,3,17.7,1.2,211
7/19/19 1:18,24.38,23.79,20.45,3,17.4,0.8,212
7/19/19 1:33,24.4,23.84,20.58,5,17.5,0,0
7/19/19 1:48,24.39,23.82,20.64,5,17.4,0.6,211
7/19/19 2:03,24.36,23.74,20.39,5,17.3,0.7,159
7/19/19 2:18,24.3,23.66,20.21,5,17.3,0.3,145
7/19/19 2:33,24.31,23.82,20.48,3,17.5,0.4,255
7/19/19 2:48,24.31,23.83,21.07,5,17.8,0,0
7/19/19 3:03,24.28,23.83,20.15,5,17.6,1.3,218
7/19/19 3:18,24.26,23.86,20.22,6,17.3,0.5,203
7/19/19 3:33,24.23,23.92,20.34,5,17.2,0.7,212
7/19/19 3:48,24.21,23.94,20.52,5,17.2,0,0
7/19/19 4:03,24.19,24.02,19.85,3,17.7,0,0
7/19/19 4:18,24.16,24.02,20.63,1,17.6,0.9,229
7/19/19 4:33,24.13,24.01,20.16,3,17.5,1.4,223
7/19/19 4:48,24.09,24,20.13,5,17.2,0.6,239
7/19/19 5:03,24.08,24,19.96,8,17,0.8,209
7/19/19 5:18,24.05,23.99,19.5,16,16.9,1.2,225
7/19/19 5:33,24.03,23.97,19.39,18,16.7,0.6,240
7/19/19 5:48,24.01,23.95,19.84,33,16.8,1.2,207
7/19/19 6:03,24,23.94,19.53,52,16.7,0,255
7/19/19 6:18,24,23.94,19.6,45,17.5,0.6,226
7/19/19 6:33,24.05,23.93,20.12,64,17.4,0.8,216
7/19/19 6:48,24.14,24.06,19.82,82,17.5,1.2,233
7/19/19 7:03,24.17,24.07,19.68,230,18.2,0.7,219
7/19/19 7:18,24.12,24.01,19.6,148,19.8,0.4,239
7/19/19 7:33,24.14,24.03,19.83,195,20.3,1.5,226
7/19/19 7:48,24.14,24.01,19.64,311,20.2,0.8,207
7/19/19 8:03,24.14,24.05,19.85,193,20.5,1.7,209
7/19/19 8:18,24.2,24.08,19.97,380,21.2,1.3,173
7/19/19 8:33,24.22,24.13,20.09,242,21.8,1.2,211
7/19/19 8:48,24.23,24.14,20.23,470,22.8,1.5,222
7/19/19 9:03,24.26,24.11,20.08,593,22.9,1.6,206
7/19/19 9:18,24.29,24.08,20.16,780,24.3,1.5,214
7/19/19 9:33,24.33,24.11,20.18,462,25.4,1.3,228
7/19/19 9:48,24.33,24.1,20.03,474,25.3,1.3,233
7/19/19 10:03,24.33,23.93,19.87,542,25.1,1.4,224
7/19/19 10:18,24.37,23.96,19.65,600,25.6,0.9,232
7/19/19 10:33,24.4,23.84,19.54,772,26.6,1.1,222
7/19/19 10:48,24.43,23.86,19.54,1405,27.5,0.7,222
7/19/19 11:03,24.44,23.82,19.52,817,26.7,1.5,229
7/19/19 11:18,24.45,23.82,19.81,1305,26.6,2.3,230
7/19/19 11:33,24.49,23.88,19.65,1181,26.8,1.2,220
7/19/19 11:48,24.48,23.91,19.56,1359,27,1.2,237
7/19/19 12:03,24.5,23.94,19.33,931,27,2,217
7/19/19 12:18,24.55,23.98,19.87,1636,27.5,2.1,222
7/19/19 12:33,24.52,23.99,19.9,2011,27.6,2.5,224
7/19/19 12:48,24.49,24.01,20.04,774,26.9,1.7,226
7/19/19 13:03,24.47,24.03,19.42,628,27.8,2.1,225
7/19/19 13:18,24.44,24.11,19.75,661,28.3,1.1,216
7/19/19 13:33,24.42,24.15,19.63,1043,28.3,1.4,232
7/19/19 13:48,24.51,24.18,19.98,1067,28.6,2.4,228
7/19/19 14:03,24.64,24.25,19.76,813,28.8,1.7,224
7/19/19 14:18,24.68,24.28,19.5,831,28.7,2.8,217
7/19/19 14:33,24.68,24.28,19.7,986,29.1,1.1,231
7/19/19 14:48,24.72,24.29,20.14,708,28.9,2.6,200
7/19/19 15:03,24.75,24.43,19.68,614,29.3,2.9,219
7/19/19 15:18,24.77,24.31,20.04,522,29.7,3.1,220
7/19/19 15:33,24.88,24.58,19.86,138,29.4,1.9,233
7/19/19 15:48,24.83,24.61,19.92,229,30.1,1.5,228
7/19/19 16:03,24.9,24.62,20.2,157,29.7,2.5,219
7/19/19 16:18,24.96,24.73,20.21,205,29.3,2.6,226
7/19/19 16:33,25,24.76,20.11,195,29.5,2.9,224
7/19/19 16:48,25.08,24.78,19.74,136,29.2,2.5,228
7/19/19 17:03,25.07,24.92,20.14,202,29.2,1.9,233
7/19/19 17:18,25.05,24.9,20.09,115,29,2.6,218
7/19/19 17:33,25.11,24.91,19.88,111,28.8,3.1,218
7/19/19 17:48,25.09,24.91,19.88,81,28.1,2.4,224
7/19/19 18:03,25.13,24.91,19.85,87,27.8,2.1,223
7/19/19 18:18,25.12,24.91,19.75,70,27.8,1.9,233
7/19/19 18:33,25.09,24.93,20.1,52,27.8,1.9,213
7/19/19 18:48,25.06,24.91,20.03,70,27.4,2.2,203
7/19/19 19:03,25.07,24.94,19.9,48,27.3,2.7,217
7/19/19 19:18,25.03,24.93,19.91,39,26.7,1.9,226
7/19/19 19:33,25.02,24.9,19.76,32,26.3,1.6,225
